open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,return_1d,return_7d,rolling_volatility,rsi,sma_20,sma_50,sma_200,bb_upper,bb_middle,bb_lower,macd,macd_signal,macd_histogram,stochastic_oscillator,stoch_k,stoch_d,future_return,label
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,2023-06-28 23:59:59.999,1224103637.6132562,895470.0,19176.75428,580226725.8333887,-0.020038485047132126,0.002784567123504278,0.015305605198561415,64.02776353219556,27888.032,27342.9692,,32053.125152267286,27888.032,23722.938847732712,1011.1182249411358,671.6809997591914,339.4372251819444,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,79.57565961091326,83.62480159149008,0.012298266373334643,1
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,2023-06-29 23:59:59.999,1107940389.9242406,758428.0,17834.38857,543872730.2617269,0.012298266373334643,0.01881852118058225,0.015766626550215747,66.02766912782329,28086.506999999994,27399.9404,,32341.229931397975,28086.506999999994,23831.784068602014,1022.5707756650299,741.8589549403591,280.7118207246708,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,84.2619853653391,84.22902052912657,0.0008109090753829484,1
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,2023-06-30 23:59:59.999,2726355505.5063505,1559366.0,44319.81254,1351735332.858577,0.0008109090753829484,-0.007054759926356735,0.011666398327339742,66.16289404036742,28318.046499999997,27470.007999999998,,32562.816070859033,28318.046499999997,24073.27692914096,1021.8599162530918,797.8591472029057,224.00076905018614,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,81.71870179434542,81.85211559019926,0.003737857705434555,1
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,2023-07-01 23:59:59.999,533859338.1325383,567975.0,8102.13876,247175148.950766,0.003737857705434555,0.0019153266423017623,0.011609153010948598,66.8190506221131,28551.064000000002,27545.825799999995,,32756.38254767933,28551.064000000002,24345.745452320672,1018.743887753677,842.0360953130601,176.7077924406169,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,83.65484371407767,83.2118436245874,0.00101778924275564,1
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,2023-07-02 23:59:59.999,711031423.4334425,591533.0,10630.2474,324616031.9581684,0.00101778924275564,0.005067515443496928,0.011559125419945972,67.0073597748374,28786.656,27622.6608,,32899.58719118905,28786.656,24673.724808810948,1007.1762427726098,875.0641248049701,132.11211796763973,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,84.25395095578446,83.20916548806919,0.017610133967925767,1
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,2023-07-03 23:59:59.999,1352635339.5043936,781855.0,20885.94331,645698735.3773494,0.017610133967925767,0.029344862344675038,0.012591239362555183,70.16550827361755,29047.7535,27707.432399999998,,33065.118198561824,29047.7535,25030.38880143817,1029.6461933683859,905.9805385176534,123.6656548507325,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,94.23130834278258,87.38003433754824,-0.012507622880839175,1
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,2023-07-04 23:59:59.999,1028794008.5245212,779472.0,14107.36566,437126154.0841225,-0.012507622880839175,0.0024132978674877847,0.013126216042181896,65.30022242307552,29329.648999999998,27779.5198,,32982.07706630271,29329.648999999998,25677.22093369729,1004.4306139962027,925.6705536133633,78.76006038283947,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,79.03464137746339,85.83996689201014,-0.008506002143239377,1
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,2023-07-05 23:59:59.999,1013694790.31705,827926.0,15619.11716,476478254.9434133,-0.008506002143239377,0.014210000129665445,0.010614033134497654,62.18192187249202,29574.965000000004,27848.9392,,32829.40845451258,29574.965000000004,26320.521545487427,952.3519621918276,931.0068353290562,21.345126862771394,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,52.010414402103684,75.09212137411656,-0.019976521735424746,1
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,2023-07-06 23:59:59.999,2181763648.99527,1397042.0,33952.63237,1039137135.293551,-0.019976521735424746,-0.018125739186811596,0.012303825082822788,55.5320103917437,29752.4865,27898.735599999996,,32650.649961534,29752.4865,26854.323038466,852.0850758813722,915.2224834395195,-63.13740755814729,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,19.771500000000014,50.27218525985569,0.015028049437656454,1
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,2023-07-07 23:59:59.999,1027461795.2332093,912948.0,14875.86309,448638761.3838917,0.015028049437656454,-0.004177605670779738,0.01400579073695145,59.012254160221275,29943.872000000003,27969.204000000005,,32439.72729567396,29943.872000000003,27448.016704326044,799.6572296166996,892.1094326749555,-92.45220305825592,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,42.235000000000035,38.00563813403458,-0.001979587868721766,1
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,2023-07-08 23:59:59.999,395759717.5724278,480214.0,5990.91468,181083431.1999306,-0.001979587868721766,-0.009849963545293772,0.013882696458117074,58.35463804929351,30141.105,28037.291400000002,,32011.74433177396,30141.105,28270.46566822604,744.6764699550149,862.6228401309675,-117.94637017595255,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,39.231500000000054,33.74600000000004,-0.004091844608965056,1
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,2023-07-09 23:59:59.999,465781514.2589476,473168.0,7017.35093,212433521.8897289,-0.004091844608965056,-0.01490412362008986,0.01387297119981407,56.9448521383809,30306.923,28098.457,,31409.496008142192,30306.923,29204.349991857805,683.2286785396755,826.744007812709,-143.51532927303356,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,33.035499999999956,38.167333333333346,0.008317443455409412,1
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,2023-07-10 23:59:59.999,1254289037.7420728,896853.0,19574.2347,595390893.1450084,0.008317443455409412,-0.02389989793363767,0.01199435857765099,59.09905135652251,30412.102000000003,28171.732799999998,,31024.033631265887,30412.102000000003,29800.170368734118,647.311364142588,790.8574790786848,-143.54611493609684,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,45.578499999999984,39.28183333333333,0.006922694224599457,1
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,2023-07-11 23:59:59.999,868966244.2412692,691213.0,13670.16079,417204801.1629621,0.006922694224599457,-0.00469374004396339,0.011778492478575497,60.86856458519926,30443.5125,28247.189400000003,,31030.328842576386,30443.5125,29856.696157423616,628.5886663768651,758.403716538321,-129.81505016145582,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,56.104999999999926,44.90633333333329,-0.007906054777431892,1
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,2023-07-12 23:59:59.999,1166497472.433173,784195.0,18251.27965,558742524.9312288,-0.007906054777431892,-0.004091485900092562,0.011713483394422719,57.77319642144866,30468.266500000005,28310.397200000003,,30997.70396483483,30468.266500000005,29938.82903516518,587.4436619578264,724.2117056222221,-136.7680436643957,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,44.0,48.561166666666644,0.03535977616853181,2
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,2023-07-13 23:59:59.999,2194927210.224416,1301632.0,36084.84178,1119542855.1513171,0.03535977616853181,0.05214174875557909,0.014693065399202768,66.02831797334201,30506.553000000004,28412.9016,,31184.17003830684,30506.553000000004,29828.93596169317,634.206593971885,706.2106832921547,-72.00408932026971,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,84.81164829441883,61.638882764806254,-0.036313716787853334,0
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,2023-07-14 23:59:59.999,1869443273.7476244,1274387.0,28513.77996,877642037.8224415,-0.036313716787853334,-0.0010772886204181154,0.021483549546265718,53.95096751878297,30495.782,28489.666,,31178.557965294418,30495.782,29813.00603470558,572.4995282396267,679.4684522816492,-106.96892404202254,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,29.0507707376448,52.62080634402121,-0.0007419501379155591,1
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,2023-07-15 23:59:59.999,427921094.3021783,488354.0,6430.54981,194912673.9119217,-0.0007419501379155591,0.00016146804501149248,0.021469207190692355,53.742526162848,30487.125,28561.338000000003,,31175.726941138513,30487.125,29798.523058861487,515.8352513469508,646.7418120947095,-130.9065607477587,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,27.981437632537393,47.28128555486702,-0.0018993368003190625,1
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,2023-07-16 23:59:59.999,477189328.0072937,494225.0,7322.44372,221713710.223243,-0.0018993368003190625,0.0023633395898174925,0.021411718074523595,53.17655480795969,30485.325,28628.8924,,31176.39259245368,30485.325,29794.25740754632,460.972410461276,609.5879317680228,-148.6155213067468,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,25.246055972384728,27.426088114188975,-0.0031089584245033164,1
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,2023-07-17 23:59:59.999,929647644.243343,816466.0,14352.21893,432105955.4547703,-0.0031089584245033164,-0.008995589507545976,0.021153447959096936,52.20917905467689,30457.603000000003,28670.352400000003,,31157.637275363522,30457.603000000003,29757.568724636483,405.2376785940178,568.7178811332219,-163.48020253920413,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,22.321678321678288,25.183057308866807,-0.009253102395646695,1
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,2023-07-18 23:59:59.999,897157095.4774112,754775.0,13771.19621,411748868.0629127,-0.009253102395646695,-0.024915665483425276,0.021014271697468306,49.341115348285776,30446.689000000002,28712.807,,31176.27529921054,30446.689000000002,29717.102700789463,334.70673278811955,521.9156514642015,-187.2089186760819,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,15.143966495070277,20.903900263044438,0.0016772089474810237,1
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,2023-07-19 23:59:59.999,769254865.2851151,617415.0,12260.98321,367624217.9174355,0.0016772089474810237,-0.015496708360763667,0.020984616588238296,49.87365891334761,30419.784000000003,28757.103199999998,,31186.058957085075,30419.784000000003,29653.50904291493,279.6281087773641,473.458142926834,-193.8300341494699,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,17.328767123287626,18.26480398001207,-0.003651383637347849,1
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,2023-07-20 23:59:59.999,1125950643.7116494,749723.0,18061.33493,541742405.5204978,-0.003651383637347849,-0.05259165460416615,0.01309304605741619,48.672053280355705,30386.184,28808.896200000003,,31197.936800460666,30386.184,29574.431199539336,224.57678673158443,423.6818716877841,-199.10508495619968,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,12.56434866067533,15.01236075967775,0.003413422818792089,1
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,2023-07-21 23:59:59.999,713123417.7612139,555611.0,11566.3884,345404092.6459083,0.003413422818792089,-0.013535559007799125,0.004101971918044749,49.8832161430421,30351.975,28870.571999999996,,31184.576563570314,30351.975,29519.373436429683,187.0005453939375,376.3456064290148,-189.34506103507732,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,17.002006805688904,15.63170752988396,-0.0036024683529910506,1
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,2023-07-22 23:59:59.999,437785700.3396102,423988.0,6725.50525,200848375.4485695,-0.0036024683529910506,-0.016359453698837068,0.00410547554492457,48.57600680474445,30310.8235,28921.6002,,31167.95124390445,30310.8235,29453.69575609555,146.8363614924274,330.44375744169736,-183.60739594926997,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,12.30259139691126,13.956315621091838,0.009725112438746075,1
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,2023-07-23 23:59:59.999,548940321.0915866,519434.0,8889.35695,266761143.4116981,0.009725112438746075,-0.004903415223410756,0.006155573957327543,52.20421405015593,30257.201,28981.890799999997,,31025.671343523896,30257.201,29488.730656476106,136.80930730756882,291.7168674148716,-154.9075601073028,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,24.943285926184444,18.08262804292821,-0.03015747704325422,0
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,2023-07-24 23:59:59.999,1162562413.8190155,869107.0,18047.66786,529388757.4915814,-0.03015747704325422,-0.03190324507266573,0.012816268628928451,42.17121785842502,30177.7005,29023.116599999998,,31041.97427008604,30177.7005,29313.426729913957,55.02105337575631,244.37770460704857,-189.35665123129226,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,10.692315535465406,15.979397619520375,0.001796308673075897,1
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,2023-07-25 23:59:59.999,629531351.1145664,533797.0,10257.29455,299466722.1976085,0.001796308673075897,-0.021106442150189975,0.01282089058040488,42.85446722530599,30113.9055,29093.1308,,31056.948711702807,30113.9055,29170.862288297194,-5.5042288030199416,194.40131792503487,-199.90554672805482,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,12.47357509431392,16.03639218532126,0.0042098730332400525,1
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,2023-07-26 23:59:59.999,995569172.1396836,750401.0,15987.94266,469155943.83416,0.0042098730332400525,-0.01863138478080828,0.01300830381437893,44.51208998285199,30086.732,29135.5684,,31083.197143847865,30086.732,29090.266856152135,-43.045641008011444,146.91192613842563,-189.95756714643707,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,16.655677531183013,13.27385605365412,-0.004401068957575638,1
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,2023-07-27 23:59:59.999,659594157.3443576,583045.0,10384.95749,304728875.7312362,-0.004401068957575638,-0.01936979865771815,0.013021390688968904,43.09868764246949,30030.636,29193.237200000003,,31087.200646340083,30030.636,28974.071353659914,-82.27283699758482,101.07497351122355,-183.34781050880838,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,13.037101260792515,14.05545129542982,0.003126328159059444,1
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,2023-07-28 23:59:59.999,702705076.837866,543177.0,11422.36141,334588917.0883291,0.003126328159059444,-0.019650374627279033,0.01299929831317589,44.44231082257619,29982.1115,29249.547799999997,,31076.040682667117,29982.1115,28888.18231733288,-104.78083571308889,59.90381166636106,-164.68464737944996,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,28.630757932588736,19.441178908188093,0.0013222287947045608,1
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,2023-07-29 23:59:59.999,318276733.8766431,339750.0,5443.09222,159659088.1646764,0.0013222287947045608,-0.014804994294153162,0.013078973885287691,45.03530629528498,29941.721,29307.0496,,31065.534785391403,29941.721,28817.9072146086,-118.12925823135811,24.297197686817224,-142.42645591817532,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,31.084605839600947,24.250821677660735,-0.0024464362976061027,1
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,2023-07-30 23:59:59.999,459830379.6509824,454846.0,7720.41654,226012721.3705351,-0.0024464362976061027,-0.026680849295716125,0.012018025679289262,44.0962434890276,29885.196999999996,29375.847199999997,,31022.43603424203,29885.196999999996,28747.957965757963,-132.96965469745192,-7.156172790036603,-125.81348190741531,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,26.947851577566876,28.887738449918857,-0.0016679706937139382,1
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,2023-07-31 23:59:59.999,663025204.2072346,563115.0,11029.2258,323482162.2920864,-0.0016679706937139382,0.0019107843641286149,0.0031641562529753577,43.43290407992676,29815.7045,29441.981200000002,,30934.03295866443,29815.7045,28697.37604133557,-146.97749062162256,-35.1204363563538,-111.85705426526877,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,23.80814626243919,27.280201226535677,0.01620607377126304,1
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,2023-08-01 23:59:59.999,1299160215.077924,900141.0,21831.75056,634595648.9435309,0.01620607377126304,0.016322196072313444,0.00685363981587636,51.11468179309363,29782.003999999997,29517.997199999998,,30870.506282356702,29782.003999999997,28693.501717643292,-118.4861086178098,-51.793570808645,-66.6925378091648,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,61.159212997336,37.30507027911403,-0.01750421379661149,1
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,2023-08-02 23:59:59.999,1419729744.649752,945158.0,22953.8144,676256840.2750593,-0.01750421379661149,-0.005653796203047401,0.010038103651149056,44.044637144287705,29668.593,29583.032399999996,,30471.813274646847,29668.593,28865.372725353154,-136.2934177758725,-68.6935402020905,-67.59987757378201,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,32.772306415687545,39.246555225154246,0.00026142662186434684,1
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,2023-08-03 23:59:59.999,773302705.4947629,651970.0,12901.09228,376856740.4883937,0.00026142662186434684,-0.000997167278404043,0.009910613431281443,44.16667443929295,29612.6745,29664.333200000005,,30384.02025794436,29612.6745,28841.32874205564,-148.08315095924263,-84.57146235352093,-63.5116886057217,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,34.45785864082066,42.796459351281406,-0.002728333979592712,1
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,2023-08-04 23:59:59.999,686643453.3930904,544850.0,10539.62903,307284659.321428,-0.002728333979592712,-0.006827762984007002,0.009839711085635472,43.10968266403692,29553.897999999997,29734.643200000002,,30288.247270050535,29553.897999999997,28819.54872994946,-161.98641028001293,-100.05445193881934,-61.93195834119359,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,29.943320297001705,32.3911617845033,-0.0014377967430778682,1
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,2023-08-05 23:59:59.999,338478560.1218247,331924.0,5491.4962,159611625.1658778,-0.0014377967430778682,-0.009565324039532697,0.009789274051088924,42.53357072055838,29495.905,29789.1858,,30188.923345572293,29495.905,28802.886654427704,-174.37253755092752,-114.91806906124097,-59.45446848968655,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,27.570707929490478,30.65729562243762,0.0005603304608226001,1
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972,2023-08-06 23:59:59.999,383209498.8777505,338654.0,6471.24487,188192943.696217,0.0005603304608226001,-0.006580014610111928,0.009798137121287818,42.85362767101663,29443.426,29840.614400000006,,30091.507671377734,29443.426,28795.344328622265,-180.7901297141725,-128.0924811918273,-52.69764852234522,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,33.20738763970706,30.24047195539975,0.004216110740975276,1
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,2023-08-07 23:59:59.999,899492595.6812717,671438.0,15375.49318,446702609.5645752,0.004216110740975276,-0.0007248843315174058,0.009972272585959892,45.32260230325153,29411.0225,29898.036199999995,,30037.158854155194,29411.0225,28784.886145844805,-173.97462352053844,-137.26890965756954,-36.705713862968906,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,42.78013408126973,34.51940988348909,0.019148911405474367,1
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392,2023-08-08 23:59:59.999,1352934531.6659672,877168.0,24189.62133,716161501.5730364,0.019148911405474367,0.0021689228334083044,0.010800020397418356,54.89456113721468,29404.083000000002,29956.557600000004,,30010.75363792783,29404.083000000002,28797.412362072173,-122.03091213213338,-134.22131015248232,12.190398020348937,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,71.4418380268949,49.143119915957236,-0.006329437072100319,1
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725,2023-08-09 23:59:59.999,1130396850.0974114,750252.0,18700.85778,556446376.251785,-0.006329437072100319,0.013567459203913224,0.00824250249324632,51.616444541710536,29393.182500000003,29982.037600000003,,29978.46371896637,29393.182500000003,28807.901281033635,-94.97505948159233,-126.37206001830432,31.397000536712,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,60.07899656274506,58.10032289030323,-0.0042674613844437825,1
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,2023-08-10 23:59:59.999,692863472.0877249,513691.0,11204.06553,330886650.2003818,-0.0042674613844437825,0.008978325416083788,0.008568954023257011,49.484405951744144,29370.884000000002,29971.2748,,29909.053186683668,29370.884000000002,28832.714813316335,-82.76554461884007,-117.65075693841149,34.88521231957142,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,52.466381233793626,61.32907194114454,-0.0010089710837443144,1
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443,2023-08-11 23:59:59.999,607176051.3015367,437828.0,9803.94004,288451712.1002085,-0.0010089710837443144,0.010717871373865151,0.00845786398787002,48.971559433407066,29352.485500000003,29962.097,,29855.5509437136,29352.485500000003,28849.420056286406,-74.62731451703803,-109.0460684541368,34.41875393709877,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,50.67418440571661,54.4065207340851,0.0001406917616817438,1
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068,2023-08-12 23:59:59.999,263949405.5434029,310852.0,4181.99127,123039182.1587899,0.0001406917616817438,0.012315575088581276,0.008385520881881443,49.050771780088716,29319.8065,29936.9304,,29698.040019152857,29319.8065,28941.57298084714,-67.07049817498046,-100.65095439830554,33.580456223325086,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,50.923837665078565,51.3548011015296,-0.004292533818187172,1
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947,2023-08-13 23:59:59.999,326264625.2296824,341726.0,5257.07008,154501729.2473491,-0.004292533818187172,0.007405696149876961,0.008697947564123855,46.6700445624628,29326.173499999997,29912.458599999998,,29698.788684192423,29326.173499999997,28953.55831580757,-70.4631862468741,-94.61340076801926,24.15021452114516,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,43.305795091358604,48.30127238738459,0.004336974266853755,1
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,2023-08-14 23:59:59.999,924613476.681799,671592.0,15036.11048,442247506.1673844,0.004336974266853755,0.007526943561787958,0.008705311799511312,49.334250724928324,29336.2745,29891.824,,29708.748259960023,29336.2745,28963.800740039977,-62.18004230038423,-88.12672907449226,25.94668677410803,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,50.96966773201471,48.39976682948397,-0.007846507059070196,1
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,2023-08-15 23:59:59.999,806683957.3100156,591162.0,12751.63951,374046205.2590536,-0.007846507059070196,-0.019160629913854033,0.004184919272735361,44.94093540748228,29328.6765,29870.4642,,29705.731833247995,29328.6765,28951.621166752007,-73.40356151837113,-85.18209556326804,11.778534044896901,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,32.338282662657136,42.20458182867682,-0.016078424657534285,1
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854,2023-08-16 23:59:59.999,959870747.0063142,768028.0,14761.86053,429510396.4298237,-0.016078424657534285,-0.02878372955977615,0.006535674666399148,37.60832651919831,29304.063000000002,29831.2256,,29761.299531134333,29304.063000000002,28846.82646886567,-118.81260293966261,-91.90819703854696,-26.904405901115652,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,1.9106009838168947,28.406183792829584,-0.07334015302895769,0
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033,2023-08-17 23:59:59.999,2755821274.340605,1976577.0,47495.99471,1302553963.3106227,-0.07334015302895769,-0.09615575906232232,0.026964926222278144,21.02661702897585,29169.5265,29762.1456,,30424.04822486998,29169.5265,27915.00477513002,-321.1232467547525,-137.75120698178807,-183.3720397729644,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,28.70047262701851,20.98311875783085,-0.0213875683092436,0
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711,2023-08-18 23:59:59.999,1834219523.699404,1293122.0,33522.24573,881095856.1944035,-0.0213875683092436,-0.11459343988978465,0.026421608296862454,18.635450535948948,29004.5815,29674.2794,,30848.3746696399,29004.5815,27160.7883303601,-521.3922326867505,-214.47941212278056,-306.91282056396994,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,17.48719968491532,16.03275776525025,0.001765947647194288,1
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343,2023-08-19 23:59:59.999,680623880.8247554,615764.0,12952.29598,337010159.8115182,0.001765947647194288,-0.1131546300955788,0.02660307367778623,19.432730560632706,28845.527500000004,29586.8396,,31074.966057654092,28845.527500000004,26616.088942345916,-668.6860281299232,-305.32073532420907,-363.36529280571415,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,18.393265064986185,21.52697912564001,0.003447508257659715,1
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209,2023-08-20 23:59:59.999,497880752.2301158,451543.0,9909.1293,258890029.0825063,0.003447508257659715,-0.10626081769488227,0.027354561007082313,21.061806324162546,28693.414500000003,29498.921400000003,,31195.075517735768,28693.414500000003,26191.753482264237,-769.2889045810662,-398.1143691755805,-371.17453540548564,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,20.16522252855458,18.681895759485368,-0.0024081719771562593,1
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,2023-08-21 23:59:59.999,788205156.3215925,565987.0,14052.07264,365942107.3406446,-0.0024081719771562593,-0.11226318706204674,0.026645394519016808,20.745169694023915,28514.461,29409.1192,,31205.655419226478,28514.461,25823.26658077352,-844.3732219763406,-487.36613973573253,-357.00708224060804,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,18.923198109491892,19.16056190101089,-0.0027144416563451568,1
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688,2023-08-22 23:59:59.999,886782344.1602929,603624.0,16436.92888,425661908.6149738,-0.0027144416563451568,-0.10767123287671232,0.02699310942027341,20.374251797345707,28357.960499999997,29307.1152,,31232.533209447218,28357.960499999997,25483.387790552777,-899.2349154116491,-569.7398948709159,-329.4950205407332,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,17.821385662795354,18.969935433613944,0.014458090267116974,1
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978,2023-08-23 23:59:59.999,1156326251.922411,673711.0,21955.66524,576734438.2954001,0.014458090267116974,-0.07997734812225743,0.029311650092323883,27.76275714697519,28219.914500000003,29220.439400000003,,31184.46836536638,28219.914500000003,25255.360634633624,-901.918294423227,-636.1755747813781,-265.7427196418489,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,27.70603674540685,21.4835401725647,-0.009558985984038038,1
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116,2023-08-24 23:59:59.999,792966965.8982658,575619.0,13987.93493,367233375.4168434,-0.009558985984038038,-0.016653013269149253,0.011162424477391505,26.018897070113056,28073.2175,29133.944199999998,,31135.052704114474,28073.2175,25011.382295885523,-913.8983971311791,-691.7201392513384,-222.17825787984066,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,22.38857046973937,22.638664292647196,-0.0045851707693453925,1
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772,2023-08-25 23:59:59.999,722611079.1898074,611438.0,13258.65894,345214226.918254,-0.0045851707693453925,0.00023067475243720992,0.007633067776136432,25.20876179022251,27922.6115,29057.235800000002,,31068.265931003305,27922.6115,24776.957068996693,-922.4455613937535,-737.8652236798214,-184.58033771393207,<ta.momentum.StochasticOscillator object at 0x0000023521FF87D0>,19.738283009370026,23.277630074838754,-0.0016362234703670708,1
